INDEX,Datetime,UNIX_time,LV_time,FG1x,FG2x,FG3x,FG1y,FG2y,FG3y,FG1z,FG2z,FG3z
2593,20220923_155344,1663973624.357776640,3746818424.357776640,11.68299,97.82585,29.91643,-163.61889,-185.21121,-359.08337,60.84040,92.47298,3.50487
2594,20220923_155344,1663973624.857800010,3746818424.857800010,11.68126,97.82104,29.91840,-163.60903,-185.20664,-359.08570,60.84139,92.46410,3.49994
2595,20220923_155345,1663973625.357735160,3746818425.357735160,11.68508,97.82252,29.92099,-163.61642,-185.20738,-359.08892,60.84127,92.47372,3.50315
2596,20220923_155345,1663973625.857783320,3746818425.857783320,11.68348,97.82104,29.91717,-163.61433,-185.20935,-359.09235,60.84090,92.46953,3.50228
2597,20220923_155346,1663973626.357662200,3746818426.357662200,11.68927,97.81907,29.92074,-163.61150,-185.21194,-359.08730,60.83745,92.46964,3.49834
2598,20220923_155346,1663973626.857772830,3746818426.857772830,11.68151,97.81612,29.91729,-163.60990,-185.20442,-359.08990,60.83954,92.46903,3.49920
2599,20220923_155347,1663973627.357984070,3746818427.357984060,11.68286,97.81759,29.91458,-163.60694,-185.20283,-359.08582,60.83683,92.46607,3.49994
2600,20220923_155347,1663973627.857771870,3746818427.857771870,11.68249,97.81919,29.91593,-163.60768,-185.20553,-359.08780,60.84336,92.46558,3.50499
2601,20220923_155348,1663973628.357661720,3746818428.357661720,11.68459,97.82043,29.92148,-163.61248,-185.20861,-359.09247,60.83708,92.46866,3.49822
2602,20220923_155348,1663973628.857772830,3746818428.857772830,11.68397,97.81796,29.92123,-163.60546,-185.20615,-359.09371,60.83708,92.46792,3.50007
2603,20220923_155349,1663973629.357736110,3746818429.357736110,11.67941,97.82437,29.91877,-163.60583,-185.20565,-359.08387,60.84090,92.47680,3.50043
2604,20220923_155349,1663973629.858035090,3746818429.858035090,11.68903,97.82696,29.91852,-163.60348,-185.19900,-359.08153,60.84533,92.47150,3.50512
2605,20220923_155350,1663973630.357692720,3746818430.357692720,11.68755,97.82683,29.91901,-163.61161,-185.20417,-359.08620,60.84016,92.46706,3.50167
2606,20220923_155350,1663973630.857212070,3746818430.857212070,11.68865,97.82659,29.92370,-163.61704,-185.19987,-359.08213,60.84312,92.47445,3.50487
2607,20220923_155351,1663973631.358023170,3746818431.358023170,11.68705,97.82079,29.92012,-163.60805,-185.20516,-359.08928,60.84201,92.46953,3.50573
2608,20220923_155351,1663973631.857627870,3746818431.857627870,11.68274,97.81796,29.91889,-163.60644,-185.20232,-359.08644,60.83991,92.47224,3.50462
2609,20220923_155352,1663973632.357932090,3746818432.357932090,11.68582,97.82807,29.91310,-163.60990,-185.20541,-359.09235,60.84546,92.47248,3.50265
2610,20220923_155352,1663973632.857773780,3746818432.857773780,11.68915,97.82449,29.91864,-163.60558,-185.20713,-359.09126,60.84644,92.47285,3.50278
2611,20220923_155353,1663973633.357779030,3746818433.357779020,11.69432,97.82351,29.91556,-163.60546,-185.20935,-359.08535,60.83966,92.47568,3.50573
2612,20220923_155353,1663973633.857771870,3746818433.857771870,11.68890,97.82363,29.92456,-163.60251,-185.20172,-359.09286,60.84287,92.47433,3.50660
2613,20220923_155354,1663973634.358061790,3746818434.358061790,11.68410,97.81734,29.92345,-163.60607,-185.20405,-359.08904,60.83942,92.47383,3.50795
2614,20220923_155354,1663973634.858732700,3746818434.858732700,11.68533,97.82659,29.92074,-163.60337,-185.20061,-359.08360,60.84373,92.46607,3.50376
2615,20220923_155355,1663973635.358821390,3746818435.358821390,11.67830,97.82153,29.92123,-163.61187,-185.20356,-359.08818,60.84324,92.47298,3.50426
2616,20220923_155355,1663973635.858938220,3746818435.858938220,11.68286,97.81969,29.91680,-163.61729,-185.20479,-359.08842,60.83966,92.46644,3.50117
2617,20220923_155356,1663973636.358343120,3746818436.358343120,11.67843,97.81612,29.91852,-163.60842,-185.20159,-359.09457,60.83437,92.47075,3.49945
2618,20220923_155356,1663973636.859222410,3746818436.859222410,11.68114,97.82079,29.92025,-163.61064,-185.20504,-359.09138,60.83757,92.47199,3.49883
2619,20220923_155357,1663973637.359541420,3746818437.359541420,11.68336,97.81808,29.91618,-163.60854,-185.20960,-359.08756,60.83535,92.46977,3.49809
2620,20220923_155357,1663973637.859824660,3746818437.859824660,11.67904,97.82178,29.91704,-163.60854,-185.20812,-359.08756,60.83424,92.46953,3.49982
2621,20220923_155358,1663973638.359561440,3746818438.359561440,11.68015,97.82006,29.91815,-163.60817,-185.20837,-359.08804,60.83597,92.46854,3.49920
2622,20220923_155358,1663973638.859859940,3746818438.859859940,11.67633,97.82289,29.92037,-163.61088,-185.20713,-359.08422,60.83843,92.47112,3.50536
2623,20220923_155359,1663973639.359837530,3746818439.359837530,11.68262,97.82068,29.91100,-163.60940,-185.20368,-359.09410,60.83880,92.46632,3.50413
2624,20220923_155359,1663973639.859261040,3746818439.859261030,11.67954,97.82412,29.92111,-163.61346,-185.20467,-359.08842,60.83338,92.46619,3.49982
2625,20220923_155400,1663973640.359530450,3746818440.359530450,11.68286,97.81981,29.91717,-163.61433,-185.21440,-359.08744,60.83757,92.47593,3.50253
2626,20220923_155400,1663973640.860026360,3746818440.860026360,11.68225,97.81932,29.91298,-163.61138,-185.20491,-359.09138,60.83831,92.46817,3.49772
2627,20220923_155401,1663973641.359340190,3746818441.359340190,11.68323,97.81513,29.92049,-163.61260,-185.20861,-359.08842,60.84003,92.47261,3.49957
2628,20220923_155401,1663973641.859329700,3746818441.859329700,11.68064,97.81636,29.91298,-163.61212,-185.20491,-359.08301,60.83954,92.46805,3.50253
2629,20220923_155402,1663973642.359928130,3746818442.359928130,11.67941,97.82757,29.91680,-163.61642,-185.20491,-359.07931,60.84164,92.47236,3.50043
2630,20220923_155402,1663973642.860176560,3746818442.860176560,11.68077,97.82190,29.91704,-163.60866,-185.20726,-359.08387,60.83856,92.47162,3.50130
2631,20220923_155403,1663973643.360939980,3746818443.360939980,11.68225,97.81513,29.91778,-163.61076,-185.20578,-359.09040,60.84090,92.47335,3.50093
2632,20220923_155403,1663973643.860675330,3746818443.860675330,11.68311,97.82104,29.91298,-163.60940,-185.20454,-359.08978,60.84336,92.47088,3.50007
2633,20220923_155404,1663973644.360515120,3746818444.360515120,11.68114,97.81821,29.91125,-163.61161,-185.20750,-359.08966,60.83745,92.46570,3.50056
2634,20220923_155404,1663973644.860087870,3746818444.860087870,11.68718,97.81969,29.92160,-163.61125,-185.21687,-359.09138,60.83695,92.47433,3.49957
2635,20220923_155405,1663973645.360157010,3746818445.360157010,11.67559,97.81575,29.90989,-163.61150,-185.20602,-359.09410,60.83905,92.46977,3.49822
2636,20220923_155405,1663973645.861066340,3746818445.861066340,11.67572,97.81870,29.91704,-163.60472,-185.21502,-359.09162,60.84102,92.47088,3.50019
2637,20220923_155406,1663973646.361086370,3746818446.361086370,11.67744,97.81858,29.91692,-163.61939,-185.20602,-359.09247,60.83695,92.46275,3.49920
2638,20220923_155406,1663973646.861063000,3746818446.861063000,11.67608,97.81710,29.91827,-163.61716,-185.20319,-359.08535,60.83683,92.47063,3.49711
2639,20220923_155407,1663973647.362011430,3746818447.362011430,11.67707,97.81254,29.91088,-163.61272,-185.21243,-359.08804,60.83782,92.46940,3.49970
2640,20220923_155407,1663973647.861804010,3746818447.861804010,11.67572,97.81612,29.91827,-163.61064,-185.20639,-359.08608,60.84127,92.46570,3.50265
2641,20220923_155408,1663973648.361822600,3746818448.361822600,11.67510,97.81747,29.91298,-163.61138,-185.20417,-359.08608,60.83153,92.47248,3.49994
2642,20220923_155408,1663973648.861176970,3746818448.861176970,11.67313,97.82178,29.91125,-163.60768,-185.20960,-359.09545,60.83831,92.47174,3.49908
2643,20220923_155409,1663973649.361126420,3746818449.361126420,11.67276,97.81845,29.92283,-163.61138,-185.21059,-359.09569,60.83387,92.46731,3.50117
2644,20220923_155409,1663973649.861588950,3746818449.861588950,11.67535,97.81426,29.91914,-163.61494,-185.20172,-359.08608,60.83893,92.47409,3.50228
2645,20220923_155410,1663973650.361802580,3746818450.361802580,11.67325,97.82338,29.91877,-163.60977,-185.20750,-359.08620,60.83979,92.47112,3.49908
2646,20220923_155410,1663973650.862080100,3746818450.862080100,11.67707,97.82240,29.92037,-163.60866,-185.20442,-359.08558,60.83239,92.46731,3.50031
2647,20220923_155411,1663973651.362538340,3746818451.362538340,11.67793,97.81734,29.91322,-163.60755,-185.21034,-359.08387,60.83880,92.46891,3.50475
2648,20220923_155411,1663973651.862452030,3746818451.862452030,11.67436,97.82696,29.92025,-163.61445,-185.19950,-359.08558,60.84114,92.47125,3.49883
2649,20220923_155412,1663973652.362490180,3746818452.362490180,11.67325,97.82055,29.92197,-163.61704,-185.20553,-359.09472,60.84201,92.47100,3.50401
2650,20220923_155412,1663973652.862535950,3746818452.862535950,11.67239,97.81463,29.91544,-163.60879,-185.20343,-359.08768,60.83215,92.46731,3.50364
2651,20220923_155413,1663973653.362800120,3746818453.362800120,11.67399,97.82006,29.91544,-163.61014,-185.20861,-359.08730,60.83794,92.46312,3.50130
2652,20220923_155413,1663973653.863041400,3746818453.863041400,11.67288,97.82659,29.91729,-163.61618,-185.20812,-359.09472,60.83535,92.46644,3.50179
2653,20220923_155414,1663973654.362542630,3746818454.362542630,11.68138,97.81525,29.91507,-163.61791,-185.21650,-359.09064,60.83511,92.47581,3.49957
2654,20220923_155414,1663973654.862546440,3746818454.862546440,11.67818,97.81291,29.91790,-163.61235,-185.20184,-359.08904,60.83215,92.47839,3.49883
2655,20220923_155415,1663973655.362533570,3746818455.362533570,11.68348,97.80983,29.91692,-163.61346,-185.21096,-359.08730,60.83412,92.47359,3.49698
2656,20220923_155415,1663973655.862811090,3746818455.862811090,11.67929,97.81525,29.91495,-163.60854,-185.20343,-359.08804,60.83474,92.47248,3.49575
2657,20220923_155416,1663973656.362670420,3746818456.362670420,11.67769,97.81722,29.91433,-163.61433,-185.20393,-359.08139,60.83745,92.47199,3.50462
2658,20220923_155416,1663973656.862851140,3746818456.862851140,11.67239,97.81673,29.91519,-163.60977,-185.20627,-359.08966,60.83646,92.47112,3.50265
2659,20220923_155417,1663973657.362119200,3746818457.362119200,11.67781,97.81402,29.91445,-163.61198,-185.20553,-359.08496,60.82944,92.47285,3.49772
2660,20220923_155417,1663973657.863194470,3746818457.863194460,11.67288,97.82116,29.91680,-163.61408,-185.20430,-359.09114,60.83745,92.46964,3.50487
2661,20220923_155418,1663973658.363310340,3746818458.363310340,11.67966,97.81081,29.91729,-163.61002,-185.20467,-359.08756,60.83671,92.47310,3.50241
2662,20220923_155418,1663973658.863329410,3746818458.863329410,11.67153,97.81623,29.91778,-163.61101,-185.20590,-359.08744,60.83954,92.47187,3.49735
2663,20220923_155419,1663973659.363140110,3746818459.363140100,11.66709,97.81858,29.91889,-163.61408,-185.20232,-359.08730,60.83966,92.46879,3.50093
2664,20220923_155419,1663973659.863517760,3746818459.863517760,11.67190,97.80909,29.91852,-163.61939,-185.20417,-359.08360,60.83831,92.47100,3.49896
2665,20220923_155420,1663973660.363905430,3746818460.363905430,11.67793,97.81303,29.91556,-163.62135,-185.20356,-359.08582,60.83437,92.47162,3.49637
2666,20220923_155420,1663973660.863956930,3746818460.863956930,11.67436,97.81119,29.91729,-163.61556,-185.20615,-359.08360,60.83387,92.47187,3.50117
2667,20220923_155421,1663973661.364812850,3746818461.364812850,11.68126,97.80859,29.91421,-163.61420,-185.20812,-359.08928,60.84077,92.47396,3.49563
2668,20220923_155421,1663973661.865067960,3746818461.865067960,11.67005,97.81328,29.91347,-163.61309,-185.20664,-359.08670,60.83745,92.47457,3.49538
2669,20220923_155422,1663973662.366923330,3746818462.366923330,11.67103,97.81119,29.92099,-163.61655,-185.20368,-359.08275,60.83350,92.47248,3.49994
2670,20220923_155422,1663973662.867189410,3746818462.867189410,11.67263,97.81956,29.91408,-163.61420,-185.19962,-359.07683,60.83893,92.46768,3.50142
2671,20220923_155423,1663973663.367943760,3746818463.367943760,11.67917,97.81562,29.91433,-163.61297,-185.20861,-359.08313,60.83954,92.47075,3.49624
2672,20220923_155423,1663973663.867152690,3746818463.867152690,11.67436,97.80983,29.91741,-163.60977,-185.20417,-359.08656,60.84324,92.47038,3.50130
2673,20220923_155424,1663973664.368052010,3746818464.368052000,11.66943,97.81007,29.91470,-163.61125,-185.20565,-359.08632,60.83474,92.47692,3.50105
2674,20220923_155424,1663973664.868860720,3746818464.868860720,11.67522,97.81020,29.91667,-163.61556,-185.20652,-359.08620,60.83289,92.47100,3.50228
2675,20220923_155425,1663973665.368204120,3746818465.368204120,11.67904,97.81599,29.91334,-163.61482,-185.20812,-359.08349,60.83597,92.46755,3.49896
2676,20220923_155425,1663973665.868733410,3746818465.868733400,11.67177,97.81340,29.91211,-163.61729,-185.20824,-359.07905,60.83720,92.46953,3.49920
2677,20220923_155426,1663973666.368264670,3746818466.368264670,11.67917,97.81106,29.91236,-163.61383,-185.20849,-359.08065,60.83720,92.47236,3.50512
2678,20220923_155426,1663973666.869052890,3746818466.869052890,11.67485,97.81550,29.91901,-163.60768,-185.20565,-359.08656,60.83683,92.47014,3.50154
2679,20220923_155427,1663973667.369855400,3746818467.369855400,11.67929,97.81094,29.91371,-163.61322,-185.20184,-359.09915,60.83646,92.47100,3.50167
2680,20220923_155427,1663973667.869880680,3746818467.869880680,11.67485,97.80970,29.91113,-163.61593,-185.20627,-359.09212,60.83917,92.46977,3.50561
2681,20220923_155428,1663973668.370000840,3746818468.370000840,11.67633,97.81365,29.91717,-163.61285,-185.20602,-359.08842,60.83141,92.47322,3.50339
2682,20220923_155428,1663973668.869485380,3746818468.869485380,11.67584,97.81377,29.91864,-163.61494,-185.20701,-359.09767,60.83769,92.47088,3.50327
2683,20220923_155429,1663973669.369967940,3746818469.369967940,11.67054,97.81094,29.91532,-163.61655,-185.20430,-359.09336,60.83671,92.47261,3.49723
2684,20220923_155429,1663973669.869245530,3746818469.869245530,11.67140,97.81328,29.91445,-163.61457,-185.20467,-359.08620,60.83239,92.46780,3.50167
2685,20220923_155430,1663973670.369765760,3746818470.369765760,11.67608,97.80970,29.91556,-163.61309,-185.20283,-359.08029,60.83683,92.47420,3.50117
2686,20220923_155430,1663973670.869534490,3746818470.869534490,11.67153,97.81180,29.91532,-163.61926,-185.20738,-359.09433,60.83806,92.46916,3.50204
2687,20220923_155431,1663973671.369291780,3746818471.369291780,11.66845,97.81131,29.91901,-163.60842,-185.20615,-359.08375,60.84003,92.47729,3.50216
2688,20220923_155431,1663973671.869217400,3746818471.869217390,11.67448,97.80958,29.91519,-163.60743,-185.20246,-359.08399,60.83757,92.47876,3.50709
2689,20220923_155432,1663973672.369205000,3746818472.369205000,11.67288,97.81291,29.91334,-163.61297,-185.20221,-359.08830,60.83806,92.47420,3.50660
2690,20220923_155432,1663973672.869896890,3746818472.869896890,11.67535,97.81131,29.91618,-163.61212,-185.20467,-359.08387,60.83511,92.47630,3.49489
2691,20220923_155433,1663973673.369176860,3746818473.369176860,11.67411,97.80761,29.91211,-163.60780,-185.20417,-359.07695,60.83289,92.47568,3.50364
2692,20220923_155433,1663973673.869192120,3746818473.869192120,11.67005,97.80933,29.91778,-163.61161,-185.20430,-359.08239,60.83547,92.47409,3.50376
2693,20220923_155434,1663973674.369948860,3746818474.369948860,11.67263,97.81340,29.91310,-163.61088,-185.19937,-359.08780,60.83313,92.47310,3.50426
2694,20220923_155434,1663973674.869169710,3746818474.869169710,11.67239,97.81389,29.90915,-163.61692,-185.20393,-359.08756,60.83584,92.47347,3.49908
2695,20220923_155435,1663973675.369575980,3746818475.369575980,11.67362,97.80896,29.91827,-163.61027,-185.20639,-359.08670,60.84065,92.47507,3.49772
2696,20220923_155435,1663973675.869838240,3746818475.869838240,11.66660,97.81069,29.91717,-163.61175,-185.20861,-359.08349,60.83819,92.47236,3.50241
2697,20220923_155436,1663973676.369764800,3746818476.369764800,11.66955,97.81094,29.91864,-163.61346,-185.20221,-359.08387,60.83646,92.47372,3.50450
2698,20220923_155436,1663973676.869703770,3746818476.869703770,11.66857,97.81081,29.91790,-163.61679,-185.20319,-359.08422,60.83165,92.47236,3.49809
2699,20220923_155437,1663973677.369061470,3746818477.369061470,11.67473,97.80724,29.91754,-163.61433,-185.20283,-359.08313,60.83523,92.47273,3.50167
2700,20220923_155437,1663973677.869247910,3746818477.869247910,11.67214,97.81131,29.91470,-163.61605,-185.20861,-359.08768,60.83708,92.46964,3.50043
2701,20220923_155438,1663973678.369485380,3746818478.369485380,11.67411,97.81439,29.91334,-163.61187,-185.19937,-359.09398,60.83202,92.47445,3.50241
2702,20220923_155438,1663973678.870063300,3746818478.870063300,11.67362,97.80995,29.91063,-163.60977,-185.20627,-359.08375,60.83252,92.47112,3.49982
2703,20220923_155439,1663973679.370894430,3746818479.370894430,11.68077,97.81266,29.91384,-163.61150,-185.20110,-359.07869,60.83091,92.46805,3.49785
2704,20220923_155439,1663973679.870465760,3746818479.870465750,11.68262,97.81525,29.91754,-163.60583,-185.19851,-359.07500,60.82661,92.46497,3.49514
2705,20220923_155440,1663973680.370056630,3746818480.370056630,11.67756,97.81365,29.91630,-163.60238,-185.19320,-359.08079,60.82931,92.46053,3.49119
2706,20220923_155440,1663973680.870358470,3746818480.870358470,11.67793,97.81389,29.91827,-163.60312,-185.19210,-359.07547,60.82352,92.46718,3.49082
2707,20220923_155441,1663973681.370787140,3746818481.370787140,11.68052,97.81266,29.91285,-163.60866,-185.19592,-359.07955,60.83683,92.46410,3.49970
2708,20220923_155441,1663973681.870860100,3746818481.870860100,11.67830,97.81143,29.91778,-163.61408,-185.20405,-359.08153,60.83769,92.46989,3.50426
2709,20220923_155442,1663973682.370153430,3746818482.370153430,11.67608,97.80810,29.91495,-163.60990,-185.20504,-359.08966,60.83449,92.47778,3.50204
2710,20220923_155442,1663973682.870231150,3746818482.870231150,11.67633,97.81463,29.91630,-163.61187,-185.20331,-359.09421,60.83819,92.47162,3.50068
2711,20220923_155443,1663973683.370617390,3746818483.370617390,11.67892,97.80896,29.91174,-163.60805,-185.20122,-359.08053,60.83350,92.46792,3.50253
2712,20220923_155443,1663973683.870076660,3746818483.870076660,11.68200,97.81439,29.91162,-163.61272,-185.20479,-359.08608,60.83252,92.47199,3.49871
